Date,Timestamp,Adj Close,date,Negative,Nuetral,Positive,sentiment_of_the_period,sentiment_of_the_day
2021-04-10 19:00:00,1618081200000,59854.93,2021-04-10 19:00:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-10 19:05:00,1618081500000,59723.91,2021-04-10 19:05:00,0.0,0.0,1.0,Positive,Positive
2021-04-10 19:10:00,1618081800000,59726.88,2021-04-10 19:10:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-10 19:15:00,1618082100000,59685.02,2021-04-10 19:15:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-10 19:20:00,1618082400000,59680.97,2021-04-10 19:20:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-10 19:25:00,1618082700000,59715.32,,0.0,1.0,1.0,,Nuetral
2021-04-10 19:30:00,1618083000000,59697.63,2021-04-10 19:30:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-10 19:35:00,1618083300000,59691.02,2021-04-10 19:35:00,1.0,1.0,1.0,Negative,Negative
2021-04-10 19:40:00,1618083600000,59727.9,2021-04-10 19:40:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-10 19:45:00,1618083900000,59758.06,2021-04-10 19:45:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-10 19:50:00,1618084200000,59745.48,2021-04-10 19:50:00,0.0,1.0,2.0,Positive,Positive
2021-04-10 19:55:00,1618084500000,59548.73,2021-04-10 19:55:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-10 20:00:00,1618084800000,59675.11,2021-04-10 20:00:00,2.0,5.0,1.0,Nuetral,Nuetral
2021-04-10 20:05:00,1618085100000,59731.83,2021-04-10 20:05:00,0.0,2.0,2.0,Nuetral,Nuetral
2021-04-10 20:10:00,1618085400000,59608.8,2021-04-10 20:10:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-10 20:15:00,1618085700000,59366.93,2021-04-10 20:15:00,0.0,0.0,1.0,Positive,Positive
2021-04-10 20:20:00,1618086000000,59463.91,2021-04-10 20:20:00,0.0,3.0,1.0,Nuetral,Nuetral
2021-04-10 20:25:00,1618086300000,59457.85,,0.0,3.0,1.0,,Nuetral
2021-04-10 20:30:00,1618086600000,59268.0,2021-04-10 20:30:00,0.0,2.0,3.0,Positive,Positive
2021-04-10 20:35:00,1618086900000,59350.0,2021-04-10 20:35:00,0.0,0.0,1.0,Positive,Positive
2021-04-10 20:40:00,1618087200000,59230.2,2021-04-10 20:40:00,0.0,2.0,2.0,Nuetral,Nuetral
2021-04-10 20:45:00,1618087500000,59040.49,2021-04-10 20:45:00,2.0,5.0,1.0,Nuetral,Nuetral
2021-04-10 20:50:00,1618087800000,58800.0,2021-04-10 20:50:00,1.0,6.0,4.0,Nuetral,Nuetral
2021-04-10 20:55:00,1618088100000,58541.17,2021-04-10 20:55:00,0.0,3.0,1.0,Nuetral,Nuetral
2021-04-10 21:00:00,1618088400000,58751.55,2021-04-10 21:00:00,1.0,1.0,2.0,Positive,Positive
2021-04-10 21:05:00,1618088700000,59023.18,2021-04-10 21:05:00,0.0,0.0,1.0,Positive,Positive
2021-04-10 21:10:00,1618089000000,58918.04,2021-04-10 21:10:00,0.0,2.0,2.0,Nuetral,Nuetral
2021-04-10 21:15:00,1618089300000,58869.56,2021-04-10 21:15:00,1.0,3.0,1.0,Nuetral,Nuetral
2021-04-10 21:20:00,1618089600000,58843.41,2021-04-10 21:20:00,0.0,0.0,3.0,Positive,Positive
2021-04-10 21:25:00,1618089900000,59065.43,2021-04-10 21:25:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-10 21:30:00,1618090200000,59179.15,2021-04-10 21:30:00,1.0,2.0,3.0,Positive,Positive
2021-04-10 21:35:00,1618090500000,59135.76,2021-04-10 21:35:00,0.0,4.0,1.0,Nuetral,Nuetral
2021-04-10 21:40:00,1618090800000,59105.86,2021-04-10 21:40:00,0.0,6.0,1.0,Nuetral,Nuetral
2021-04-10 21:45:00,1618091100000,59031.23,2021-04-10 21:45:00,0.0,3.0,0.0,Nuetral,Nuetral
2021-04-10 21:50:00,1618091400000,59092.8,2021-04-10 21:50:00,0.0,0.0,1.0,Positive,Positive
2021-04-10 21:55:00,1618091700000,59119.49,2021-04-10 21:55:00,1.0,2.0,1.0,Nuetral,Nuetral
2021-04-10 22:00:00,1618092000000,59271.05,2021-04-10 22:00:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-10 22:05:00,1618092300000,59300.84,,0.0,1.0,0.0,,Nuetral
2021-04-10 22:10:00,1618092600000,59271.33,2021-04-10 22:10:00,1.0,0.0,0.0,Negative,Negative
2021-04-10 22:15:00,1618092900000,59265.15,2021-04-10 22:15:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-10 22:20:00,1618093200000,59275.28,2021-04-10 22:20:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-10 22:25:00,1618093500000,59303.03,,0.0,2.0,1.0,,Nuetral
2021-04-10 22:30:00,1618093800000,59290.57,2021-04-10 22:30:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-10 22:35:00,1618094100000,59262.99,2021-04-10 22:35:00,0.0,4.0,0.0,Nuetral,Nuetral
2021-04-10 22:40:00,1618094400000,59290.89,2021-04-10 22:40:00,0.0,3.0,0.0,Nuetral,Nuetral
2021-04-10 22:45:00,1618094700000,59237.12,2021-04-10 22:45:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-10 22:50:00,1618095000000,59184.69,2021-04-10 22:50:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-10 22:55:00,1618095300000,59011.75,2021-04-10 22:55:00,2.0,1.0,1.0,Negative,Negative
2021-04-10 23:00:00,1618095600000,59282.28,2021-04-10 23:00:00,0.0,2.0,3.0,Positive,Positive
2021-04-10 23:05:00,1618095900000,59378.51,,0.0,2.0,3.0,,Positive
2021-04-10 23:10:00,1618096200000,59339.42,2021-04-10 23:10:00,1.0,1.0,1.0,Negative,Negative
2021-04-10 23:15:00,1618096500000,59409.47,2021-04-10 23:15:00,1.0,4.0,0.0,Nuetral,Nuetral
2021-04-10 23:20:00,1618096800000,59378.32,2021-04-10 23:20:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-10 23:25:00,1618097100000,59561.0,2021-04-10 23:25:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-10 23:30:00,1618097400000,59645.58,2021-04-10 23:30:00,1.0,4.0,0.0,Nuetral,Nuetral
2021-04-10 23:35:00,1618097700000,59687.19,2021-04-10 23:35:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-10 23:40:00,1618098000000,59787.74,2021-04-10 23:40:00,0.0,3.0,1.0,Nuetral,Nuetral
2021-04-10 23:45:00,1618098300000,59759.52,2021-04-10 23:45:00,0.0,0.0,1.0,Positive,Positive
2021-04-10 23:50:00,1618098600000,59760.12,2021-04-10 23:50:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-10 23:55:00,1618098900000,59766.93,2021-04-10 23:55:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-11 00:00:00,1618099200000,59707.85,,0.0,2.0,1.0,,Nuetral
2021-04-11 00:05:00,1618099500000,59817.23,,0.0,2.0,1.0,,Nuetral
2021-04-11 00:10:00,1618099800000,60138.0,,0.0,2.0,1.0,,Nuetral
2021-04-11 00:15:00,1618100100000,60239.25,,0.0,2.0,1.0,,Nuetral
2021-04-11 00:20:00,1618100400000,60223.67,,0.0,2.0,1.0,,Nuetral
2021-04-11 00:25:00,1618100700000,60272.65,,0.0,2.0,1.0,,Nuetral
2021-04-11 00:30:00,1618101000000,60195.99,,0.0,2.0,1.0,,Nuetral
2021-04-11 00:35:00,1618101300000,60216.44,,0.0,2.0,1.0,,Nuetral
2021-04-11 00:40:00,1618101600000,60329.41,,0.0,2.0,1.0,,Nuetral
2021-04-11 00:45:00,1618101900000,60209.28,,0.0,2.0,1.0,,Nuetral
2021-04-11 00:50:00,1618102200000,60162.39,,0.0,2.0,1.0,,Nuetral
2021-04-11 00:55:00,1618102500000,60112.83,,0.0,2.0,1.0,,Nuetral
2021-04-11 01:00:00,1618102800000,60120.44,,0.0,2.0,1.0,,Nuetral
2021-04-11 01:05:00,1618103100000,60034.15,,0.0,2.0,1.0,,Nuetral
2021-04-11 01:10:00,1618103400000,60099.99,,0.0,2.0,1.0,,Nuetral
2021-04-11 01:15:00,1618103700000,60182.64,,0.0,2.0,1.0,,Nuetral
2021-04-11 01:20:00,1618104000000,60212.45,,0.0,2.0,1.0,,Nuetral
2021-04-11 01:25:00,1618104300000,60172.4,,0.0,2.0,1.0,,Nuetral
2021-04-11 01:30:00,1618104600000,60255.21,,0.0,2.0,1.0,,Nuetral
2021-04-11 01:35:00,1618104900000,60194.28,,0.0,2.0,1.0,,Nuetral
2021-04-11 01:40:00,1618105200000,60202.62,,0.0,2.0,1.0,,Nuetral
2021-04-11 01:45:00,1618105500000,60166.53,,0.0,2.0,1.0,,Nuetral
2021-04-11 01:50:00,1618105800000,60425.42,,0.0,2.0,1.0,,Nuetral
2021-04-11 01:55:00,1618106100000,60555.97,,0.0,2.0,1.0,,Nuetral
2021-04-11 02:00:00,1618106400000,60400.91,,0.0,2.0,1.0,,Nuetral
2021-04-11 02:05:00,1618106700000,60401.39,,0.0,2.0,1.0,,Nuetral
2021-04-11 02:10:00,1618107000000,60474.6,,0.0,2.0,1.0,,Nuetral
2021-04-11 02:15:00,1618107300000,60314.76,,0.0,2.0,1.0,,Nuetral
2021-04-11 02:20:00,1618107600000,60281.48,,0.0,2.0,1.0,,Nuetral
2021-04-11 02:25:00,1618107900000,60344.32,,0.0,2.0,1.0,,Nuetral
2021-04-11 02:30:00,1618108200000,60305.36,,0.0,2.0,1.0,,Nuetral
2021-04-11 02:35:00,1618108500000,60308.82,,0.0,2.0,1.0,,Nuetral
2021-04-11 02:40:00,1618108800000,60384.14,,0.0,2.0,1.0,,Nuetral
2021-04-11 02:45:00,1618109100000,60294.56,,0.0,2.0,1.0,,Nuetral
2021-04-11 02:50:00,1618109400000,60419.09,,0.0,2.0,1.0,,Nuetral
2021-04-11 02:55:00,1618109700000,60499.71,,0.0,2.0,1.0,,Nuetral
2021-04-11 03:00:00,1618110000000,60627.19,,0.0,2.0,1.0,,Nuetral
2021-04-11 03:05:00,1618110300000,60500.41,,0.0,2.0,1.0,,Nuetral
2021-04-11 03:10:00,1618110600000,60361.66,,0.0,2.0,1.0,,Nuetral
2021-04-11 03:15:00,1618110900000,60396.53,,0.0,2.0,1.0,,Nuetral
2021-04-11 03:20:00,1618111200000,60309.21,,0.0,2.0,1.0,,Nuetral
2021-04-11 03:25:00,1618111500000,60232.84,,0.0,2.0,1.0,,Nuetral
2021-04-11 03:30:00,1618111800000,60268.75,,0.0,2.0,1.0,,Nuetral
2021-04-11 03:35:00,1618112100000,60290.05,,0.0,2.0,1.0,,Nuetral
2021-04-11 03:40:00,1618112400000,60378.63,,0.0,2.0,1.0,,Nuetral
2021-04-11 03:45:00,1618112700000,60298.82,,0.0,2.0,1.0,,Nuetral
2021-04-11 03:50:00,1618113000000,60277.36,,0.0,2.0,1.0,,Nuetral
2021-04-11 03:55:00,1618113300000,60234.28,,0.0,2.0,1.0,,Nuetral
2021-04-11 04:00:00,1618113600000,60132.78,,0.0,2.0,1.0,,Nuetral
2021-04-11 04:05:00,1618113900000,60021.39,,0.0,2.0,1.0,,Nuetral
2021-04-11 04:10:00,1618114200000,60126.79,,0.0,2.0,1.0,,Nuetral
2021-04-11 04:15:00,1618114500000,60146.78,,0.0,2.0,1.0,,Nuetral
2021-04-11 04:20:00,1618114800000,60117.66,,0.0,2.0,1.0,,Nuetral
2021-04-11 04:25:00,1618115100000,60047.53,,0.0,2.0,1.0,,Nuetral
2021-04-11 04:30:00,1618115400000,60131.11,,0.0,2.0,1.0,,Nuetral
2021-04-11 04:35:00,1618115700000,60081.84,,0.0,2.0,1.0,,Nuetral
2021-04-11 04:40:00,1618116000000,59786.31,,0.0,2.0,1.0,,Nuetral
2021-04-11 04:45:00,1618116300000,59823.11,,0.0,2.0,1.0,,Nuetral
2021-04-11 04:50:00,1618116600000,59956.46,,0.0,2.0,1.0,,Nuetral
2021-04-11 04:55:00,1618116900000,59864.32,,0.0,2.0,1.0,,Nuetral
2021-04-11 05:00:00,1618117200000,59923.16,,0.0,2.0,1.0,,Nuetral
2021-04-11 05:05:00,1618117500000,59952.5,,0.0,2.0,1.0,,Nuetral
2021-04-11 05:10:00,1618117800000,59639.9,,0.0,2.0,1.0,,Nuetral
2021-04-11 05:15:00,1618118100000,59712.34,,0.0,2.0,1.0,,Nuetral
2021-04-11 05:20:00,1618118400000,59768.91,,0.0,2.0,1.0,,Nuetral
2021-04-11 05:25:00,1618118700000,59675.06,,0.0,2.0,1.0,,Nuetral
2021-04-11 05:30:00,1618119000000,59595.5,,0.0,2.0,1.0,,Nuetral
2021-04-11 05:35:00,1618119300000,59603.93,,0.0,2.0,1.0,,Nuetral
2021-04-11 05:40:00,1618119600000,59726.98,,0.0,2.0,1.0,,Nuetral
2021-04-11 05:45:00,1618119900000,59750.14,,0.0,2.0,1.0,,Nuetral
2021-04-11 05:50:00,1618120200000,59710.26,,0.0,2.0,1.0,,Nuetral
2021-04-11 05:55:00,1618120500000,59589.81,,0.0,2.0,1.0,,Nuetral
2021-04-11 06:00:00,1618120800000,59547.76,,0.0,2.0,1.0,,Nuetral
2021-04-11 06:05:00,1618121100000,59408.26,,0.0,2.0,1.0,,Nuetral
2021-04-11 06:10:00,1618121400000,59300.0,,0.0,2.0,1.0,,Nuetral
2021-04-11 06:15:00,1618121700000,59453.05,,0.0,2.0,1.0,,Nuetral
2021-04-11 06:20:00,1618122000000,59463.87,,0.0,2.0,1.0,,Nuetral
2021-04-11 06:25:00,1618122300000,59397.1,,0.0,2.0,1.0,,Nuetral
2021-04-11 06:30:00,1618122600000,59476.73,,0.0,2.0,1.0,,Nuetral
2021-04-11 06:35:00,1618122900000,59555.26,,0.0,2.0,1.0,,Nuetral
2021-04-11 06:40:00,1618123200000,59718.35,,0.0,2.0,1.0,,Nuetral
2021-04-11 06:45:00,1618123500000,59824.73,,0.0,2.0,1.0,,Nuetral
2021-04-11 06:50:00,1618123800000,59750.0,,0.0,2.0,1.0,,Nuetral
2021-04-11 06:55:00,1618124100000,59696.77,,0.0,2.0,1.0,,Nuetral
2021-04-11 07:00:00,1618124400000,59640.0,,0.0,2.0,1.0,,Nuetral
2021-04-11 07:05:00,1618124700000,59595.63,,0.0,2.0,1.0,,Nuetral
2021-04-11 07:10:00,1618125000000,59409.45,,0.0,2.0,1.0,,Nuetral
2021-04-11 07:15:00,1618125300000,59581.01,,0.0,2.0,1.0,,Nuetral
2021-04-11 07:20:00,1618125600000,59580.59,,0.0,2.0,1.0,,Nuetral
2021-04-11 07:25:00,1618125900000,59664.19,,0.0,2.0,1.0,,Nuetral
2021-04-11 07:30:00,1618126200000,59538.32,,0.0,2.0,1.0,,Nuetral
2021-04-11 07:35:00,1618126500000,59519.74,,0.0,2.0,1.0,,Nuetral
2021-04-11 07:40:00,1618126800000,59646.65,,0.0,2.0,1.0,,Nuetral
2021-04-11 07:45:00,1618127100000,59708.85,,0.0,2.0,1.0,,Nuetral
2021-04-11 07:50:00,1618127400000,59607.96,,0.0,2.0,1.0,,Nuetral
2021-04-11 07:55:00,1618127700000,59625.72,,0.0,2.0,1.0,,Nuetral
2021-04-11 08:00:00,1618128000000,59660.0,,0.0,2.0,1.0,,Nuetral
2021-04-11 08:05:00,1618128300000,59806.75,,0.0,2.0,1.0,,Nuetral
2021-04-11 08:10:00,1618128600000,59763.88,,0.0,2.0,1.0,,Nuetral
2021-04-11 08:15:00,1618128900000,59834.09,,0.0,2.0,1.0,,Nuetral
2021-04-11 08:20:00,1618129200000,60040.76,,0.0,2.0,1.0,,Nuetral
2021-04-11 08:25:00,1618129500000,59999.09,,0.0,2.0,1.0,,Nuetral
2021-04-11 08:30:00,1618129800000,59947.64,,0.0,2.0,1.0,,Nuetral
2021-04-11 08:35:00,1618130100000,59899.83,,0.0,2.0,1.0,,Nuetral
2021-04-11 08:40:00,1618130400000,59955.28,,0.0,2.0,1.0,,Nuetral
2021-04-11 08:45:00,1618130700000,60000.0,,0.0,2.0,1.0,,Nuetral
2021-04-11 08:50:00,1618131000000,59968.98,,0.0,2.0,1.0,,Nuetral
2021-04-11 08:55:00,1618131300000,59922.49,,0.0,2.0,1.0,,Nuetral
2021-04-11 09:00:00,1618131600000,59889.75,,0.0,2.0,1.0,,Nuetral
2021-04-11 09:05:00,1618131900000,59815.99,,0.0,2.0,1.0,,Nuetral
2021-04-11 09:10:00,1618132200000,59749.87,,0.0,2.0,1.0,,Nuetral
2021-04-11 09:15:00,1618132500000,59604.7,,0.0,2.0,1.0,,Nuetral
2021-04-11 09:20:00,1618132800000,59655.54,,0.0,2.0,1.0,,Nuetral
2021-04-11 09:25:00,1618133100000,59721.52,,0.0,2.0,1.0,,Nuetral
2021-04-11 09:30:00,1618133400000,59563.72,2021-04-11 09:30:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-11 09:35:00,1618133700000,59514.23,2021-04-11 09:35:00,1.0,0.0,3.0,Positive,Positive
2021-04-11 09:40:00,1618134000000,59542.34,2021-04-11 09:40:00,0.0,0.0,1.0,Positive,Positive
2021-04-11 09:45:00,1618134300000,59566.32,2021-04-11 09:45:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-11 09:50:00,1618134600000,59636.74,2021-04-11 09:50:00,2.0,1.0,2.0,Negative,Negative
2021-04-11 09:55:00,1618134900000,59645.01,2021-04-11 09:55:00,0.0,0.0,1.0,Positive,Positive
2021-04-11 10:00:00,1618135200000,59630.0,2021-04-11 10:00:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-11 10:05:00,1618135500000,59645.54,2021-04-11 10:05:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-11 10:10:00,1618135800000,59753.79,2021-04-11 10:10:00,1.0,0.0,1.0,Negative,Negative
2021-04-11 10:15:00,1618136100000,59858.79,2021-04-11 10:15:00,0.0,2.0,3.0,Positive,Positive
2021-04-11 10:20:00,1618136400000,59708.17,,0.0,2.0,3.0,,Positive
2021-04-11 10:25:00,1618136700000,59573.69,2021-04-11 10:25:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-11 10:30:00,1618137000000,59575.57,2021-04-11 10:30:00,0.0,5.0,2.0,Nuetral,Nuetral
2021-04-11 10:35:00,1618137300000,59618.12,2021-04-11 10:35:00,0.0,0.0,1.0,Positive,Positive
2021-04-11 10:40:00,1618137600000,59506.3,2021-04-11 10:40:00,1.0,0.0,2.0,Positive,Positive
2021-04-11 10:45:00,1618137900000,59630.71,2021-04-11 10:45:00,1.0,2.0,1.0,Nuetral,Nuetral
2021-04-11 10:50:00,1618138200000,59466.82,2021-04-11 10:50:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-11 10:55:00,1618138500000,59532.58,,0.0,2.0,0.0,,Nuetral
2021-04-11 11:00:00,1618138800000,59776.27,2021-04-11 11:00:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-11 11:05:00,1618139100000,59664.78,2021-04-11 11:05:00,1.0,4.0,1.0,Nuetral,Nuetral
2021-04-11 11:10:00,1618139400000,59500.0,2021-04-11 11:10:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-11 11:15:00,1618139700000,59517.8,2021-04-11 11:15:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-11 11:20:00,1618140000000,59568.11,2021-04-11 11:20:00,0.0,4.0,2.0,Nuetral,Nuetral
2021-04-11 11:25:00,1618140300000,59642.26,2021-04-11 11:25:00,1.0,0.0,1.0,Negative,Negative
2021-04-11 11:30:00,1618140600000,59645.17,2021-04-11 11:30:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-11 11:35:00,1618140900000,59630.0,2021-04-11 11:35:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-11 11:40:00,1618141200000,59717.38,2021-04-11 11:40:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-11 11:45:00,1618141500000,59686.75,2021-04-11 11:45:00,0.0,3.0,2.0,Nuetral,Nuetral
2021-04-11 11:50:00,1618141800000,59762.19,2021-04-11 11:50:00,0.0,1.0,3.0,Positive,Positive
2021-04-11 11:55:00,1618142100000,59679.06,2021-04-11 11:55:00,0.0,2.0,2.0,Nuetral,Nuetral
2021-04-11 12:00:00,1618142400000,59663.81,2021-04-11 12:00:00,1.0,1.0,1.0,Negative,Negative
2021-04-11 12:05:00,1618142700000,59687.46,2021-04-11 12:05:00,2.0,0.0,1.0,Negative,Negative
2021-04-11 12:10:00,1618143000000,59550.94,2021-04-11 12:10:00,0.0,0.0,2.0,Positive,Positive
2021-04-11 12:15:00,1618143300000,59504.62,2021-04-11 12:15:00,0.0,4.0,2.0,Nuetral,Nuetral
2021-04-11 12:20:00,1618143600000,59453.52,2021-04-11 12:20:00,0.0,3.0,0.0,Nuetral,Nuetral
2021-04-11 12:25:00,1618143900000,59493.03,2021-04-11 12:25:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-11 12:30:00,1618144200000,59525.1,2021-04-11 12:30:00,1.0,3.0,3.0,Nuetral,Nuetral
2021-04-11 12:35:00,1618144500000,59596.11,2021-04-11 12:35:00,1.0,1.0,1.0,Negative,Negative
2021-04-11 12:40:00,1618144800000,59638.73,2021-04-11 12:40:00,0.0,3.0,3.0,Nuetral,Nuetral
2021-04-11 12:45:00,1618145100000,59681.5,2021-04-11 12:45:00,1.0,1.0,5.0,Positive,Positive
2021-04-11 12:50:00,1618145400000,59537.77,2021-04-11 12:50:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-11 12:55:00,1618145700000,59681.05,2021-04-11 12:55:00,0.0,3.0,0.0,Nuetral,Nuetral
2021-04-11 13:00:00,1618146000000,59604.06,2021-04-11 13:00:00,2.0,5.0,0.0,Nuetral,Nuetral
2021-04-11 13:05:00,1618146300000,59536.97,2021-04-11 13:05:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-11 13:10:00,1618146600000,59547.38,2021-04-11 13:10:00,0.0,3.0,1.0,Nuetral,Nuetral
2021-04-11 13:15:00,1618146900000,59651.59,2021-04-11 13:15:00,1.0,2.0,2.0,Nuetral,Nuetral
2021-04-11 13:20:00,1618147200000,59647.11,2021-04-11 13:20:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-11 13:25:00,1618147500000,59451.89,2021-04-11 13:25:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-11 13:30:00,1618147800000,59201.0,2021-04-11 13:30:00,1.0,5.0,4.0,Nuetral,Nuetral
2021-04-11 13:35:00,1618148100000,59354.78,2021-04-11 13:35:00,0.0,5.0,0.0,Nuetral,Nuetral
2021-04-11 13:40:00,1618148400000,59349.04,2021-04-11 13:40:00,0.0,3.0,2.0,Nuetral,Nuetral
2021-04-11 13:45:00,1618148700000,59249.49,2021-04-11 13:45:00,2.0,3.0,0.0,Nuetral,Nuetral
2021-04-11 13:50:00,1618149000000,59356.21,2021-04-11 13:50:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-11 13:55:00,1618149300000,59282.35,2021-04-11 13:55:00,1.0,2.0,1.0,Nuetral,Nuetral
2021-04-11 14:00:00,1618149600000,59404.31,2021-04-11 14:00:00,0.0,4.0,1.0,Nuetral,Nuetral
2021-04-11 14:05:00,1618149900000,59398.47,2021-04-11 14:05:00,1.0,4.0,1.0,Nuetral,Nuetral
2021-04-11 14:10:00,1618150200000,59321.52,2021-04-11 14:10:00,1.0,1.0,0.0,Negative,Negative
2021-04-11 14:15:00,1618150500000,59296.61,2021-04-11 14:15:00,0.0,3.0,0.0,Nuetral,Nuetral
2021-04-11 14:20:00,1618150800000,59376.31,2021-04-11 14:20:00,0.0,2.0,2.0,Nuetral,Nuetral
2021-04-11 14:25:00,1618151100000,59404.29,2021-04-11 14:25:00,1.0,0.0,1.0,Negative,Negative
2021-04-11 14:30:00,1618151400000,59532.84,2021-04-11 14:30:00,1.0,2.0,3.0,Positive,Positive
2021-04-11 14:35:00,1618151700000,59564.94,2021-04-11 14:35:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-11 14:40:00,1618152000000,59525.97,2021-04-11 14:40:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-11 14:45:00,1618152300000,59480.32,2021-04-11 14:45:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-11 14:50:00,1618152600000,59548.96,2021-04-11 14:50:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-11 14:55:00,1618152900000,59528.65,2021-04-11 14:55:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-11 15:00:00,1618153200000,59674.95,2021-04-11 15:00:00,0.0,3.0,0.0,Nuetral,Nuetral
2021-04-11 15:05:00,1618153500000,59671.59,2021-04-11 15:05:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-11 15:10:00,1618153800000,59686.88,2021-04-11 15:10:00,0.0,1.0,2.0,Positive,Positive
2021-04-11 15:15:00,1618154100000,59692.46,2021-04-11 15:15:00,0.0,5.0,0.0,Nuetral,Nuetral
2021-04-11 15:20:00,1618154400000,59674.5,,0.0,5.0,0.0,,Nuetral
2021-04-11 15:25:00,1618154700000,59642.99,2021-04-11 15:25:00,0.0,2.0,3.0,Positive,Positive
2021-04-11 15:30:00,1618155000000,59620.99,2021-04-11 15:30:00,1.0,2.0,3.0,Positive,Positive
2021-04-11 15:35:00,1618155300000,59531.63,2021-04-11 15:35:00,0.0,1.0,2.0,Positive,Positive
2021-04-11 15:40:00,1618155600000,59605.02,2021-04-11 15:40:00,0.0,1.0,0.0,Nuetral,Nuetral
2021-04-11 15:45:00,1618155900000,59704.93,2021-04-11 15:45:00,0.0,0.0,1.0,Positive,Positive
2021-04-11 15:50:00,1618156200000,59701.38,2021-04-11 15:50:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-11 15:55:00,1618156500000,59609.58,2021-04-11 15:55:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-11 16:00:00,1618156800000,59557.7,2021-04-11 16:00:00,1.0,2.0,2.0,Nuetral,Nuetral
2021-04-11 16:05:00,1618157100000,59648.84,2021-04-11 16:05:00,0.0,4.0,2.0,Nuetral,Nuetral
2021-04-11 16:10:00,1618157400000,59666.61,2021-04-11 16:10:00,0.0,2.0,0.0,Nuetral,Nuetral
2021-04-11 16:15:00,1618157700000,59620.74,2021-04-11 16:15:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-11 16:20:00,1618158000000,59611.24,2021-04-11 16:20:00,1.0,2.0,2.0,Nuetral,Nuetral
2021-04-11 16:25:00,1618158300000,59579.82,2021-04-11 16:25:00,0.0,2.0,1.0,Nuetral,Nuetral
2021-04-11 16:30:00,1618158600000,59581.83,2021-04-11 16:30:00,0.0,8.0,1.0,Nuetral,Nuetral
2021-04-11 16:35:00,1618158900000,59558.9,2021-04-11 16:35:00,2.0,2.0,0.0,Negative,Negative
2021-04-11 16:40:00,1618159200000,59479.62,2021-04-11 16:40:00,0.0,3.0,2.0,Nuetral,Nuetral
2021-04-11 16:45:00,1618159500000,59552.26,2021-04-11 16:45:00,0.0,3.0,0.0,Nuetral,Nuetral
2021-04-11 16:50:00,1618159800000,59480.07,2021-04-11 16:50:00,0.0,5.0,3.0,Nuetral,Nuetral
2021-04-11 16:55:00,1618160100000,59467.42,2021-04-11 16:55:00,0.0,1.0,1.0,Nuetral,Nuetral
2021-04-11 17:00:00,1618160400000,59511.96,2021-04-11 17:00:00,0.0,0.0,5.0,Positive,Positive
